date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2020-11-16,Botswana,Zambia,1.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False,1084.715743200567,1473.7255472891302,5.0,9.0,13.0,18.0
2020-11-16,Eswatini,Congo,0.0,0.0,African Cup of Nations qualification,Manzini,Eswatini,False,746.4940399003076,1197.8991718583547,7.0,23.0,12.0,11.0
2020-11-16,Gambia,Gabon,2.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,1118.0248412358205,1362.5642732499555,12.0,11.0,13.0,8.0
2020-11-17,Ecuador,Colombia,6.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False,1716.0122288131013,2203.877257106594,17.0,15.0,9.0,10.0
2020-11-17,Croatia,Portugal,2.0,3.0,UEFA Nations League,Split,Croatia,False,2077.5263849599155,2345.7353048519058,18.0,20.0,25.0,4.0
2020-11-17,France,Sweden,4.0,2.0,UEFA Nations League,Paris,France,False,2540.8378890705694,1864.247455427835,20.0,8.0,10.0,12.0
2020-11-17,Andorra,Latvia,0.0,5.0,UEFA Nations League,Andorra la Vella,Andorra,False,126.43175267686601,668.9974000789315,4.0,21.0,9.0,9.0
2020-11-17,Switzerland,Ukraine,3.0,0.0,UEFA Nations League,Lucerne,Switzerland,False,1937.170920250664,1974.43174775543,17.0,13.0,11.0,22.0
2020-11-17,Luxembourg,Azerbaijan,0.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,674.1808874693476,875.579766123394,10.0,19.0,5.0,11.0
2020-11-17,Malta,Faroe Islands,1.0,1.0,UEFA Nations League,Ta' Qali,Malta,False,426.0408104138643,530.6061829019444,13.0,15.0,10.0,17.0
2020-11-17,Spain,Germany,6.0,0.0,UEFA Nations League,Seville,Spain,False,2548.5735328244173,2424.299487359248,21.0,5.0,27.0,11.0
2020-11-17,Gibraltar,Liechtenstein,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,779.3449049047076,267.78312801819493,5.0,25.0,6.0,18.0
2020-11-17,Japan,Mexico,0.0,2.0,Friendly,Graz,Austria,True,2131.6631296250216,2273.6235940962442,21.0,6.0,24.0,11.0
2020-11-17,South Korea,Qatar,2.0,1.0,Friendly,Maria Enzersdorf,Austria,True,2061.2880060284974,1774.4742088866444,18.0,8.0,20.0,12.0
2020-11-17,Saudi Arabia,Jamaica,1.0,2.0,Friendly,Riyadh,Saudi Arabia,False,1669.1600454576683,1536.7215939717157,16.0,7.0,24.0,8.0
2020-11-17,Uzbekistan,Iraq,1.0,2.0,Friendly,Dubai,United Arab Emirates,True,1717.9923276887075,1754.4099762160276,18.0,11.0,14.0,4.0
2020-11-17,Montenegro,Cyprus,4.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,1263.3163079389228,797.5764661619261,9.0,12.0,6.0,23.0
2020-11-17,Bangladesh,Nepal,0.0,0.0,Friendly,Dhaka,Bangladesh,False,789.6412077034245,699.1711771094324,12.0,9.0,3.0,22.0
2020-11-17,Ethiopia,Niger,3.0,0.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1105.1719598627124,1038.1087875280107,5.0,12.0,8.0,14.0
2020-11-17,Central African Republic,Morocco,0.0,2.0,African Cup of Nations qualification,Douala,Cameroon,True,1113.1865816294842,1848.411325598528,8.0,13.0,17.0,9.0
2020-11-17,Venezuela,Chile,2.0,1.0,FIFA World Cup qualification,Caracas,Venezuela,False,1568.3731837781686,1971.159396253687,13.0,10.0,10.0,13.0
2020-11-17,Paraguay,Bolivia,2.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,1574.3536384970955,1033.09687108868,10.0,9.0,9.0,29.0
2020-11-17,Uruguay,Brazil,0.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,2138.3497209735524,2707.2355791450436,16.0,11.0,20.0,9.0
2020-11-17,Lesotho,Benin,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,878.8807678997172,1376.3129960093659,8.0,12.0,10.0,8.0
2020-11-17,Sudan,Ghana,1.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,975.5359433241109,1849.4776864667583,14.0,15.0,15.0,7.0
2020-11-17,Angola,DR Congo,0.0,1.0,African Cup of Nations qualification,Luanda,Angola,False,1298.2286041961456,1412.8811979571317,11.0,8.0,13.0,15.0
2020-11-17,Namibia,Mali,1.0,2.0,African Cup of Nations qualification,Windhoek,Namibia,False,1141.3973068658418,1545.4486161244868,8.0,14.0,16.0,8.0
2020-11-17,Rwanda,Cape Verde,0.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,1112.7683219230641,1374.1742111218189,16.0,11.0,10.0,9.0
2020-11-17,Tanzania,Tunisia,1.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,1046.49402668055,1829.2282213227218,7.0,15.0,12.0,6.0
2020-11-17,Madagascar,Ivory Coast,1.0,1.0,African Cup of Nations qualification,Toamasina,Madagascar,False,1137.5275658799972,1896.2374516005439,15.0,12.0,13.0,10.0
2020-11-17,Sierra Leone,Nigeria,0.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,1073.0907353225866,1885.0642373886815,9.0,17.0,18.0,15.0
2020-11-17,Peru,Argentina,0.0,2.0,FIFA World Cup qualification,Lima,Peru,False,1751.9425095184695,2391.1747979670995,10.0,15.0,21.0,8.0
2020-11-17,Togo,Egypt,1.0,3.0,African Cup of Nations qualification,Lomé,Togo,False,1141.335482576483,1934.686201254343,9.0,14.0,12.0,3.0
2020-11-18,Austria,Norway,1.0,1.0,UEFA Nations League,Vienna,Austria,False,1750.1368506237247,1589.60926913054,16.0,8.0,20.0,11.0
2020-11-18,Hungary,Turkey,2.0,0.0,UEFA Nations League,Budapest,Hungary,False,1496.3741167883936,1871.5599680256478,12.0,10.0,15.0,13.0
2020-11-18,Bosnia and Herzegovina,Italy,0.0,2.0,UEFA Nations League,Sarajevo,Bosnia and Herzegovina,False,1600.1607270569002,2271.037602980998,8.0,17.0,32.0,3.0
2020-11-18,Poland,Netherlands,1.0,2.0,UEFA Nations League,Chorzów,Poland,False,1962.0757224503075,2244.9429819196016,19.0,8.0,13.0,6.0
2020-11-18,England,Iceland,4.0,0.0,UEFA Nations League,London,England,False,2347.4266074977827,1467.0075956914318,26.0,4.0,10.0,17.0
2020-11-18,Belgium,Denmark,4.0,2.0,UEFA Nations League,Leuven,Belgium,False,2432.463780027288,2005.285212112685,27.0,8.0,23.0,4.0
2020-11-18,Northern Ireland,Romania,1.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,1310.4427095929066,1717.7381506509134,9.0,21.0,14.0,21.0
2020-11-18,Czech Republic,Slovakia,2.0,0.0,UEFA Nations League,Plzeň,Czech Republic,False,1715.6414094196791,1640.9472887409504,13.0,12.0,11.0,13.0
2020-11-18,Israel,Scotland,1.0,0.0,UEFA Nations League,Netanya,Israel,False,1250.4138546885008,1583.6705786542818,11.0,14.0,17.0,6.0
2020-11-18,Republic of Ireland,Bulgaria,0.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,1645.7497453669937,1291.7034846300676,5.0,11.0,7.0,17.0
2020-11-18,Armenia,North Macedonia,1.0,0.0,UEFA Nations League,Nicosia,Cyprus,True,1032.2175885173622,1305.2073955859496,14.0,22.0,14.0,12.0
2020-11-18,Georgia,Estonia,0.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,1176.1927405975955,998.779407298276,11.0,12.0,6.0,25.0
2020-11-18,Kosovo,Moldova,1.0,0.0,UEFA Nations League,Pristina,Kosovo,False,1242.7942795824156,561.4550703962319,6.0,17.0,3.0,21.0
2020-11-18,Greece,Slovenia,0.0,0.0,UEFA Nations League,Athens,Greece,False,1564.3178126368307,1330.889048622393,14.0,6.0,15.0,5.0
2020-11-18,Albania,Belarus,3.0,2.0,UEFA Nations League,Tirana,Albania,False,1233.1177129798348,1177.8778598169513,13.0,8.0,12.0,19.0
2020-11-18,Kazakhstan,Lithuania,1.0,2.0,UEFA Nations League,Almaty,Kazakhstan,False,809.4746970534845,776.702155802535,9.0,15.0,10.0,16.0
2020-11-18,Wales,Finland,3.0,1.0,UEFA Nations League,Cardiff,Wales,False,1659.9537338658822,1552.8141956567065,9.0,4.0,16.0,9.0
2020-11-18,Serbia,Russia,5.0,0.0,UEFA Nations League,Belgrade,Serbia,False,1733.1466176510398,1841.5627667114097,14.0,14.0,21.0,13.0
2020-12-04,Qatar,Bangladesh,5.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1754.5616622241246,788.0160422676103,19.0,14.0,11.0,9.0
2020-12-09,United States,El Salvador,6.0,0.0,Friendly,Fort Lauderdale,United States,False,2020.3188791445643,1420.6617436845042,23.0,10.0,11.0,6.0
2021-01-12,United Arab Emirates,Iraq,0.0,0.0,Friendly,Dubai,United Arab Emirates,False,1623.8684848173398,1778.7550110123918,18.0,17.0,16.0,5.0
2021-01-18,Kuwait,Palestine,0.0,1.0,Friendly,Kuwait City,Kuwait,False,1475.8774277396124,1316.7959836079403,24.0,12.0,11.0,12.0
2021-01-19,Dominican Republic,Puerto Rico,0.0,1.0,Friendly,Santo Domingo,Dominican Republic,False,1193.4830411778082,919.6360127630094,6.0,13.0,6.0,21.0
2021-01-22,Guatemala,Puerto Rico,1.0,0.0,Friendly,Guatemala City,Guatemala,False,1352.356806775423,949.4994483363495,35.0,3.0,7.0,21.0
2021-01-25,Dominican Republic,Serbia,0.0,0.0,Friendly,Santo Domingo,Dominican Republic,False,1163.619605604468,1760.0929631353602,6.0,13.0,17.0,13.0
2021-01-27,Iraq,Kuwait,2.0,1.0,Friendly,Basra,Iraq,False,1775.980244662602,1448.028154038056,14.0,5.0,24.0,12.0
2021-01-28,Panama,Serbia,0.0,0.0,Friendly,Panama City,Panama,False,1441.6022593774617,1749.976711140158,9.0,18.0,14.0,11.0
2021-01-31,United States,Trinidad and Tobago,7.0,0.0,Friendly,Orlando,United States,False,2035.1547767283307,1168.660743527943,29.0,9.0,19.0,18.0
2021-02-01,Jordan,Tajikistan,2.0,0.0,Friendly,Dubai,United Arab Emirates,True,1545.3946133156596,1111.941500312943,14.0,6.0,8.0,15.0
2021-02-05,Jordan,Tajikistan,0.0,1.0,Friendly,Dubai,United Arab Emirates,True,1562.840621041176,1094.4954925874265,15.0,6.0,8.0,16.0
2021-02-15,Jordan,Uzbekistan,0.0,2.0,Friendly,Dubai,United Arab Emirates,True,1529.7206771812253,1693.6472928923433,13.0,6.0,19.0,11.0
2021-02-24,Guatemala,Nicaragua,1.0,0.0,Friendly,Guatemala City,Guatemala,False,1370.306216821789,877.8962537982873,36.0,1.0,10.0,13.0
2021-03-13,Kenya,South Sudan,1.0,0.0,Friendly,Nairobi,Kenya,False,1318.111929713182,877.6665716978129,10.0,15.0,6.0,10.0
2021-03-15,Kenya,Tanzania,2.0,1.0,Friendly,Nairobi,Kenya,False,1335.443812841852,1059.2531391856983,11.0,13.0,8.0,14.0
2021-03-17,Ethiopia,Malawi,4.0,0.0,Friendly,Bahir Dar,Ethiopia,False,1128.9664996175516,1150.0906956209205,8.0,12.0,4.0,7.0
2021-03-20,Oman,Jordan,0.0,0.0,Friendly,Dubai,United Arab Emirates,True,1703.5015653125004,1507.6559437475328,16.0,9.0,11.0,4.0
2021-03-24,France,Ukraine,1.0,1.0,FIFA World Cup qualification,Paris,France,False,2554.545151037417,1948.7616253042015,23.0,9.0,9.0,24.0
2021-03-24,Serbia,Republic of Ireland,3.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,1744.5186656673259,1639.5151240283528,12.0,9.0,5.0,9.0
2021-03-24,Portugal,Azerbaijan,1.0,0.0,FIFA World Cup qualification,Turin,Italy,True,2365.969531092255,871.9819635095961,27.0,4.0,2.0,9.0
2021-03-24,Saint Kitts and Nevis,Puerto Rico,1.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,1171.7932515042767,931.5500382899835,22.0,14.0,7.0,21.0
2021-03-24,Dominican Republic,Dominica,1.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,1173.7358575996702,824.9321495210886,5.0,10.0,9.0,19.0
2021-03-24,Guatemala,Cuba,1.0,0.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,1386.8012441945484,1076.4981991088307,37.0,1.0,2.0,37.0
2021-03-24,Suriname,Cayman Islands,3.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False,1350.234664199767,884.3372186411508,24.0,7.0,8.0,17.0
2021-03-24,Antigua and Barbuda,Montserrat,2.0,2.0,FIFA World Cup qualification,Willemstad,Curaçao,True,1114.2850901199843,1026.3673797088015,15.0,34.0,10.0,8.0
2021-03-24,Kosovo,Lithuania,4.0,0.0,Friendly,Pristina,Kosovo,False,1256.433651474523,802.291590021565,6.0,15.0,11.0,15.0
2021-03-24,Jordan,Lebanon,1.0,0.0,Friendly,Dubai,United Arab Emirates,True,1511.1558622924779,1255.7465499200869,11.0,4.0,9.0,10.0
2021-03-24,Belarus,Honduras,1.0,1.0,Friendly,Zhodzina,Belarus,False,1153.8710435578682,1545.223859590097,13.0,20.0,20.0,6.0
2021-03-24,Belgium,Wales,3.0,1.0,FIFA World Cup qualification,Leuven,Belgium,False,2450.012494313305,1683.03021569623,29.0,10.0,11.0,4.0
2021-03-24,Finland,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,1529.7377138263587,1586.3715040261204,14.0,12.0,7.0,17.0
2021-03-24,Qatar,Luxembourg,1.0,0.0,Friendly,Debrecen,Hungary,True,1764.524301915876,677.7786900831455,22.0,13.0,10.0,15.0
2021-03-24,Estonia,Czech Republic,2.0,6.0,FIFA World Cup qualification,Lublin,Poland,True,1001.9536614245906,1739.2990332439285,6.0,22.0,13.0,9.0
2021-03-24,Chad,Namibia,0.0,3.0,African Cup of Nations qualification,N'Djamena,Chad,False,918.7419005443505,1123.4676616469062,4.0,16.0,9.0,15.0
2021-03-24,Ethiopia,Madagascar,4.0,0.0,African Cup of Nations qualification,Bahir Dar,Ethiopia,False,1154.3464723767443,1149.9642626268687,12.0,9.0,15.0,13.0
2021-03-24,Rwanda,Mozambique,1.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,1117.416054405899,1190.2144751204514,15.0,10.0,10.0,12.0
2021-03-24,São Tomé and Príncipe,Sudan,0.0,2.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,935.8455795132043,1014.4674675698526,11.0,22.0,12.0,14.0
2021-03-24,South Sudan,Malawi,0.0,1.0,African Cup of Nations qualification,Omdurman,Sudan,True,860.3346885691428,1124.7107228617278,6.0,8.0,4.0,11.0
2021-03-24,Guinea,Mali,1.0,0.0,African Cup of Nations qualification,Clermont-Ferrand,France,True,1443.9243411234577,1563.3782613434223,12.0,12.0,14.0,8.0
2021-03-24,Uganda,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,1515.9765051258157,1540.0528600578575,8.0,6.0,12.0,5.0
2021-03-24,Cyprus,Slovakia,0.0,0.0,FIFA World Cup qualification,Nicosia,Cyprus,False,780.6544622685841,1617.289664916701,6.0,22.0,10.0,14.0
2021-03-24,Slovenia,Croatia,1.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,1335.049137405634,2057.2921587195665,15.0,4.0,19.0,22.0
2021-03-24,Malta,Russia,1.0,3.0,FIFA World Cup qualification,Ta' Qali,Malta,False,427.91828967559104,1814.6164212270894,14.0,15.0,16.0,18.0
2021-03-24,Latvia,Montenegro,1.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,684.7046160372887,1280.2383118322648,13.0,6.0,13.0,10.0
2021-03-24,Gibraltar,Norway,0.0,3.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False,770.5367252615999,1592.48421635304,6.0,22.0,20.0,11.0
2021-03-24,Turkey,Netherlands,4.0,2.0,FIFA World Cup qualification,Istanbul,Turkey,False,1839.970093377464,2264.9236218329206,14.0,14.0,13.0,6.0
2021-03-25,Saudi Arabia,Kuwait,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False,1641.7848032384443,1428.8205436840667,14.0,9.0,18.0,14.0
2021-03-25,Scotland,Austria,2.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,1552.787967146605,1747.2619034012248,11.0,7.0,16.0,9.0
2021-03-25,Bahrain,Syria,3.0,1.0,Friendly,Isa Town,Bahrain,False,1696.01412143749,1539.4823103190029,14.0,8.0,19.0,10.0
2021-03-25,India,Oman,1.0,1.0,Friendly,Dubai,United Arab Emirates,True,1222.205110171967,1700.0016467675553,8.0,18.0,15.0,8.0
2021-03-25,Japan,South Korea,3.0,0.0,Friendly,Yokohama,Japan,False,2109.208003525672,2081.2005526910175,15.0,8.0,18.0,7.0
2021-03-25,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Parma,Italy,False,2284.826826011778,1317.5667196265833,29.0,3.0,7.0,20.0
2021-03-25,United States,Jamaica,4.0,1.0,Friendly,Wiener Neustadt,Austria,True,2046.3158997098942,1564.0968361909397,36.0,6.0,25.0,8.0
2021-03-25,Sweden,Georgia,1.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,False,1850.5401934609877,1173.018486471281,9.0,16.0,8.0,10.0
2021-03-25,El Salvador,Grenada,2.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1405.8258461007379,1005.4545204564366,10.0,12.0,15.0,11.0
2021-03-25,Panama,Barbados,1.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,1447.0603048502937,1001.2273368877446,9.0,17.0,19.0,13.0
2021-03-25,Haiti,Belize,2.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1399.1074096934515,976.7694492918929,13.0,12.0,10.0,15.0
2021-03-25,Trinidad and Tobago,Guyana,3.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,1157.4996205463794,1209.8095787968198,18.0,24.0,15.0,20.0
2021-03-25,Spain,Greece,1.0,1.0,FIFA World Cup qualification,Granada,Spain,False,2571.343913506402,1560.1577238535897,26.0,4.0,12.0,5.0
2021-03-25,Bulgaria,Switzerland,1.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False,1297.9381059687084,1962.8410427018925,7.0,11.0,18.0,13.0
2021-03-25,Curaçao,Saint Vincent and the Grenadines,5.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,1212.7474886494863,1106.4744501004386,12.0,8.0,10.0,7.0
2021-03-25,Canada,Bermuda,5.0,1.0,FIFA World Cup qualification,Orlando,United States,True,1524.529763655636,1236.54706230494,28.0,13.0,13.0,16.0
2021-03-25,Israel,Denmark,0.0,2.0,FIFA World Cup qualification,Tel Aviv,Israel,False,1281.2964661961776,1987.736497826668,11.0,11.0,21.0,8.0
2021-03-25,Gambia,Angola,1.0,0.0,African Cup of Nations qualification,Bakau,Gambia,False,1147.3790024988346,1275.286417066156,13.0,11.0,9.0,9.0
2021-03-25,Tajikistan,Mongolia,3.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,1127.6154364473773,749.4507741438159,9.0,15.0,8.0,20.0
2021-03-25,Moldova,Faroe Islands,1.0,1.0,FIFA World Cup qualification,Chișinău,Moldova,False,547.8156985041245,528.7287036402176,2.0,20.0,10.0,18.0
2021-03-25,Romania,North Macedonia,3.0,2.0,FIFA World Cup qualification,Bucharest,Romania,False,1710.6141406172367,1275.3587987136334,14.0,21.0,14.0,11.0
2021-03-25,Andorra,Albania,0.0,1.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,110.72453671850876,1257.1245292389178,4.0,24.0,16.0,9.0
2021-03-25,Hungary,Poland,3.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,1527.9639914365773,1942.0950825369885,13.0,10.0,18.0,10.0
2021-03-25,Germany,Iceland,3.0,0.0,FIFA World Cup qualification,Duisburg,Germany,False,2401.5291066772634,1456.0192466241726,24.0,17.0,8.0,20.0
2021-03-25,Liechtenstein,Armenia,0.0,1.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,276.5913076613026,1062.0661853896784,6.0,18.0,11.0,20.0
2021-03-25,South Africa,Ghana,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,False,1689.0303363014382,1810.5461622210166,13.0,11.0,15.0,8.0
2021-03-25,England,San Marino,5.0,0.0,FIFA World Cup qualification,London,England,False,2358.414956565042,-69.94272020003935,24.0,4.0,1.0,33.0
2021-03-25,Gabon,DR Congo,3.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False,1333.2101119869415,1435.8233850871213,11.0,10.0,10.0,15.0
2021-03-25,Comoros,Togo,0.0,0.0,African Cup of Nations qualification,Moroni,Comoros,False,961.9154889474261,1129.2352789795093,10.0,7.0,9.0,13.0
2021-03-25,Kenya,Egypt,1.0,1.0,African Cup of Nations qualification,Nairobi,Kenya,False,1355.5398264285936,1946.7864048513165,10.0,12.0,12.0,3.0
2021-03-25,Botswana,Zimbabwe,0.0,1.0,African Cup of Nations qualification,Francistown,Botswana,False,1116.5364047051357,1399.3194336885965,4.0,7.0,9.0,14.0
2021-03-25,Zambia,Algeria,3.0,3.0,African Cup of Nations qualification,Lusaka,Zambia,False,1441.9048857845614,1951.218890551758,12.0,15.0,20.0,6.0
2021-03-25,Libya,Tunisia,2.0,5.0,African Cup of Nations qualification,Benina,Libya,False,1320.3054849718699,1816.4691088175734,17.0,14.0,13.0,6.0
2021-03-25,Equatorial Guinea,Tanzania,1.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,1077.1976233039263,1039.1571255989566,15.0,12.0,7.0,13.0
2021-03-26,Burundi,Central African Republic,2.0,2.0,African Cup of Nations qualification,Bujumbura,Burundi,False,1089.9340373779244,1100.3026920714174,7.0,13.0,7.0,15.0
2021-03-26,Cape Verde,Cameroon,3.0,1.0,African Cup of Nations qualification,Praia,Cape Verde,False,1369.526478638984,1787.004677362434,7.0,9.0,9.0,4.0
2021-03-26,Mauritania,Morocco,0.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1112.4451056042099,1861.2952151565948,7.0,10.0,18.0,8.0
2021-03-26,Congo,Senegal,0.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,1190.0528832034781,2052.593059849181,11.0,10.0,14.0,6.0
2021-03-26,Eswatini,Guinea-Bissau,1.0,3.0,African Cup of Nations qualification,Manzini,Eswatini,False,754.3403285551842,1069.9656406786576,7.0,21.0,6.0,13.0
2021-03-26,Niger,Ivory Coast,0.0,3.0,African Cup of Nations qualification,Lomé,Togo,True,1014.3142477731714,1883.8007548536725,7.0,16.0,13.0,11.0
2021-03-26,Chile,Bolivia,2.0,1.0,Friendly,Rancagua,Chile,False,1939.1099843628576,1042.3693559066944,11.0,15.0,11.0,29.0
2021-03-27,Bahamas,Saint Kitts and Nevis,0.0,4.0,FIFA World Cup qualification,Nassau,Bahamas,False,1152.7987351883987,1192.5140704782273,17.0,21.0,13.0,14.0
2021-03-27,Republic of Ireland,Luxembourg,0.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1616.400440850743,669.1246801629155,4.0,11.0,8.0,13.0
2021-03-27,Bosnia and Herzegovina,Costa Rica,0.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,False,1585.3532854086823,1564.211704323935,9.0,16.0,7.0,11.0
2021-03-27,Nepal,Bangladesh,0.0,0.0,Friendly,Kathmandu,Nepal,False,700.7963425452466,778.0534025758589,3.0,22.0,10.0,14.0
2021-03-27,Qatar,Azerbaijan,2.0,1.0,Friendly,Debrecen,Hungary,True,1773.178311836106,866.7655001858705,21.0,13.0,2.0,9.0
2021-03-27,Wales,Mexico,1.0,0.0,Friendly,Cardiff,Wales,False,1670.5785650814214,2296.0787201955936,10.0,7.0,23.0,11.0
2021-03-27,United States Virgin Islands,Antigua and Barbuda,0.0,3.0,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,False,641.7555061409018,1112.705649617536,6.0,27.0,15.0,32.0
2021-03-27,British Virgin Islands,Guatemala,0.0,3.0,FIFA World Cup qualification,Willemstad,Curaçao,True,652.2993288476974,1406.310169027619,12.0,38.0,28.0,1.0
2021-03-27,Anguilla,Dominican Republic,0.0,6.0,FIFA World Cup qualification,Fort Lauderdale,United States,True,620.2770194230403,1192.5897618403872,4.0,53.0,6.0,10.0
2021-03-27,Turks and Caicos Islands,Nicaragua,0.0,7.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,987.8385736907543,861.4012264255279,14.0,50.0,9.0,13.0
2021-03-27,Aruba,Suriname,0.0,6.0,FIFA World Cup qualification,Bradenton,United States,True,830.2456290374091,1367.1541290656223,10.0,24.0,27.0,7.0
2021-03-27,Russia,Slovenia,2.0,1.0,FIFA World Cup qualification,Sochi,Russia,False,1820.5996044165463,1371.9857640066527,18.0,15.0,15.0,4.0
2021-03-27,Czech Republic,Belgium,1.0,1.0,FIFA World Cup qualification,Prague,Czech Republic,False,1752.1537567111645,2462.4641449281135,17.0,10.0,28.0,10.0
2021-03-27,Montenegro,Gibraltar,4.0,1.0,FIFA World Cup qualification,Podgorica,Montenegro,False,1295.1361994161855,758.8099650581969,15.0,4.0,6.0,24.0
2021-03-27,Netherlands,Latvia,2.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,2232.508823908208,669.8067284533679,15.0,10.0,14.0,7.0
2021-03-27,Norway,Turkey,0.0,3.0,FIFA World Cup qualification,Málaga,Spain,True,1604.210976556443,1872.3848913021768,22.0,10.0,18.0,16.0
2021-03-27,Croatia,Cyprus,1.0,0.0,FIFA World Cup qualification,Rijeka,Croatia,False,2020.3555321185477,794.116373834092,16.0,22.0,5.0,20.0
2021-03-27,Slovakia,Malta,2.0,2.0,FIFA World Cup qualification,Trnava,Slovakia,False,1603.827753351193,421.9351064861342,9.0,11.0,15.0,11.0
2021-03-27,Lesotho,Sierra Leone,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,887.4655312046281,1086.2346394322813,8.0,12.0,8.0,16.0
2021-03-27,Benin,Nigeria,0.0,1.0,African Cup of Nations qualification,Porto-Novo,Benin,False,1367.728232704455,1871.9203332789868,10.0,8.0,16.0,14.0
2021-03-27,Belarus,Estonia,4.0,2.0,FIFA World Cup qualification,Minsk,Belarus,False,1160.7306981259915,989.0989379573545,14.0,17.0,8.0,27.0
2021-03-27,Serbia,Portugal,2.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,1767.6333488449357,2371.1859944159805,14.0,8.0,22.0,4.0
2021-03-28,Northern Ireland,United States,1.0,2.0,Friendly,Belfast,Northern Ireland,False,1307.6122801496326,2062.9734361115584,7.0,22.0,39.0,6.0
2021-03-28,Montserrat,El Salvador,1.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,True,1027.9468202112498,1423.816440993805,11.0,8.0,12.0,12.0
2021-03-28,Dominica,Panama,1.0,2.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,806.0782452803716,1464.3044932634145,9.0,20.0,10.0,16.0
2021-03-28,Puerto Rico,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Mayagüez,Puerto Rico,False,910.8292193160328,1183.4401774195103,7.0,21.0,21.0,23.0
2021-03-28,Cuba,Curaçao,1.0,2.0,FIFA World Cup qualification,Guatemala City,Guatemala,True,1056.9892742757602,1235.839466361269,1.0,36.0,11.0,8.0
2021-03-28,Ukraine,Finland,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1959.0175532088167,1530.7559324437968,9.0,25.0,13.0,14.0
