series,event_ticker,match,kickoff_utc,snapshot_utc,market_ticker,outcome,price_2h_before,implied_prob,decimal_odds,yes_bid,yes_ask,result,market_status,volume_at_snapshot
KXWCTOTAL,KXWCTOTAL-26JUN25PARAUS,Paraguay vs Australia: Total Goals,2026-06-26T06:00:00+00:00,2026-06-26T04:00:00+00:00,KXWCTOTAL-26JUN25PARAUS-5,Over 4.5 goals scored,,,,0.0,0.01,no,finalized,0.00
KXWCTOTAL,KXWCTOTAL-26JUN25PARAUS,Paraguay vs Australia: Total Goals,2026-06-26T06:00:00+00:00,2026-06-26T04:00:00+00:00,KXWCTOTAL-26JUN25PARAUS-6,Over 5.5 goals scored,,,,0.0,0.01,no,finalized,0.00
KXWCTOTAL,KXWCTOTAL-26JUN25TUNNED,Tunisia vs Netherlands: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25TUNNED-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,7621.41
KXWCTOTAL,KXWCTOTAL-26JUN25TUNNED,Tunisia vs Netherlands: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25TUNNED-2,Over 1.5 goals scored,,,,0.0,1.0,yes,finalized,0.00
KXWCTOTAL,KXWCTOTAL-26JUN25TUNNED,Tunisia vs Netherlands: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25TUNNED-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,110206.66
KXWCTOTAL,KXWCTOTAL-26JUN25TUNNED,Tunisia vs Netherlands: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25TUNNED-4,Over 3.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,193360.34
KXWCTOTAL,KXWCTOTAL-26JUN25TUNNED,Tunisia vs Netherlands: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25TUNNED-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,619367.14
KXWCTOTAL,KXWCTOTAL-26JUN25TUNNED,Tunisia vs Netherlands: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25TUNNED-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,354166.02
KXWCTOTAL,KXWCTOTAL-26JUN25TUNNED,Tunisia vs Netherlands: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25TUNNED-7,Over 6.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,91620.90
KXWCTOTAL,KXWCTOTAL-26JUN25JPNSWE,Japan vs Sweden: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25JPNSWE-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,134797.35
KXWCTOTAL,KXWCTOTAL-26JUN25JPNSWE,Japan vs Sweden: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25JPNSWE-2,Over 1.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,357825.63
KXWCTOTAL,KXWCTOTAL-26JUN25JPNSWE,Japan vs Sweden: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25JPNSWE-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,1115430.24
KXWCTOTAL,KXWCTOTAL-26JUN25JPNSWE,Japan vs Sweden: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25JPNSWE-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,358134.51
KXWCTOTAL,KXWCTOTAL-26JUN25JPNSWE,Japan vs Sweden: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25JPNSWE-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,89245.99
KXWCTOTAL,KXWCTOTAL-26JUN25JPNSWE,Japan vs Sweden: Total Goals,2026-06-26T03:00:00+00:00,2026-06-26T01:00:00+00:00,KXWCTOTAL-26JUN25JPNSWE-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,6546.43
KXWCTOTAL,KXWCTOTAL-26JUN25ECUGER,Ecuador vs Germany: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25ECUGER-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,240824.95
KXWCTOTAL,KXWCTOTAL-26JUN25ECUGER,Ecuador vs Germany: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25ECUGER-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,22387.78
KXWCTOTAL,KXWCTOTAL-26JUN25ECUGER,Ecuador vs Germany: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25ECUGER-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,432914.71
KXWCTOTAL,KXWCTOTAL-26JUN25ECUGER,Ecuador vs Germany: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25ECUGER-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,1073485.61
KXWCTOTAL,KXWCTOTAL-26JUN25ECUGER,Ecuador vs Germany: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25ECUGER-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,326549.49
KXWCTOTAL,KXWCTOTAL-26JUN25ECUGER,Ecuador vs Germany: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25ECUGER-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,131372.92
KXWCTOTAL,KXWCTOTAL-26JUN25CUWCIV,Curacao vs Ivory Coast: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25CUWCIV-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,8.23
KXWCTOTAL,KXWCTOTAL-26JUN25CUWCIV,Curacao vs Ivory Coast: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25CUWCIV-2,Over 1.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,76289.90
KXWCTOTAL,KXWCTOTAL-26JUN25CUWCIV,Curacao vs Ivory Coast: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25CUWCIV-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,513428.00
KXWCTOTAL,KXWCTOTAL-26JUN25CUWCIV,Curacao vs Ivory Coast: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25CUWCIV-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,439289.82
KXWCTOTAL,KXWCTOTAL-26JUN25CUWCIV,Curacao vs Ivory Coast: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25CUWCIV-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,124216.81
KXWCTOTAL,KXWCTOTAL-26JUN25CUWCIV,Curacao vs Ivory Coast: Total Goals,2026-06-26T00:00:00+00:00,2026-06-25T22:00:00+00:00,KXWCTOTAL-26JUN25CUWCIV-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,77083.13
KXWCTOTAL,KXWCTOTAL-26JUN24RSAKOR,South Africa vs Republic of Korea: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24RSAKOR-1,Over 0.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,167139.90
KXWCTOTAL,KXWCTOTAL-26JUN24RSAKOR,South Africa vs Republic of Korea: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24RSAKOR-2,Over 1.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,856894.59
KXWCTOTAL,KXWCTOTAL-26JUN24RSAKOR,South Africa vs Republic of Korea: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24RSAKOR-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,250978.66
KXWCTOTAL,KXWCTOTAL-26JUN24RSAKOR,South Africa vs Republic of Korea: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24RSAKOR-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,87388.15
KXWCTOTAL,KXWCTOTAL-26JUN24RSAKOR,South Africa vs Republic of Korea: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24RSAKOR-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,31750.84
KXWCTOTAL,KXWCTOTAL-26JUN24RSAKOR,South Africa vs Republic of Korea: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24RSAKOR-6,Over 5.5 goals scored,0.02,0.02,50.0,0.0,0.01,no,finalized,292.96
KXWCTOTAL,KXWCTOTAL-26JUN24CZEMEX,Czechia vs Mexico: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24CZEMEX-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,78089.17
KXWCTOTAL,KXWCTOTAL-26JUN24CZEMEX,Czechia vs Mexico: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24CZEMEX-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,360672.13
KXWCTOTAL,KXWCTOTAL-26JUN24CZEMEX,Czechia vs Mexico: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24CZEMEX-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,1689494.91
KXWCTOTAL,KXWCTOTAL-26JUN24CZEMEX,Czechia vs Mexico: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24CZEMEX-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,644879.80
KXWCTOTAL,KXWCTOTAL-26JUN24CZEMEX,Czechia vs Mexico: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24CZEMEX-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,88242.35
KXWCTOTAL,KXWCTOTAL-26JUN24CZEMEX,Czechia vs Mexico: Total Goals,2026-06-25T05:00:00+00:00,2026-06-25T03:00:00+00:00,KXWCTOTAL-26JUN24CZEMEX-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,15294.29
KXWCTOTAL,KXWCTOTAL-26JUN24SCOBRA,Scotland vs Brazil: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24SCOBRA-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,36656.36
KXWCTOTAL,KXWCTOTAL-26JUN24SCOBRA,Scotland vs Brazil: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24SCOBRA-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,17085.09
KXWCTOTAL,KXWCTOTAL-26JUN24SCOBRA,Scotland vs Brazil: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24SCOBRA-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,461389.46
KXWCTOTAL,KXWCTOTAL-26JUN24SCOBRA,Scotland vs Brazil: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24SCOBRA-4,Over 3.5 goals scored,0.1,0.1,10.0,0.08,0.1,no,finalized,875951.73
KXWCTOTAL,KXWCTOTAL-26JUN24SCOBRA,Scotland vs Brazil: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24SCOBRA-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,229039.30
KXWCTOTAL,KXWCTOTAL-26JUN24SCOBRA,Scotland vs Brazil: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24SCOBRA-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,142127.38
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,34891.64
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,168696.55
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,413108.93
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-4,Over 3.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,5700.02
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-5,Over 4.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,463810.07
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-6,Over 5.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,1514974.68
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-7,Over 6.5 goals scored,0.02,0.02,50.0,0.01,0.02,no,finalized,457212.47
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-8,Over 7.5 goals scored,0.02,0.02,50.0,0.0,0.01,no,finalized,76530.49
KXWCTOTAL,KXWCTOTAL-26JUN24MARHTI,Morocco vs Haiti: Total Goals,2026-06-25T02:00:00+00:00,2026-06-25T00:00:00+00:00,KXWCTOTAL-26JUN24MARHTI-9,Over 8.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,11267.15
KXWCTOTAL,KXWCTOTAL-26JUN24SUICAN,Switzerland vs Canada: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24SUICAN-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,55150.00
KXWCTOTAL,KXWCTOTAL-26JUN24SUICAN,Switzerland vs Canada: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24SUICAN-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,274657.86
KXWCTOTAL,KXWCTOTAL-26JUN24SUICAN,Switzerland vs Canada: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24SUICAN-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,871408.87
KXWCTOTAL,KXWCTOTAL-26JUN24SUICAN,Switzerland vs Canada: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24SUICAN-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,1045187.61
KXWCTOTAL,KXWCTOTAL-26JUN24SUICAN,Switzerland vs Canada: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24SUICAN-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,247037.76
KXWCTOTAL,KXWCTOTAL-26JUN24SUICAN,Switzerland vs Canada: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24SUICAN-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,93567.81
KXWCTOTAL,KXWCTOTAL-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24BIHQAT-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,50741.60
KXWCTOTAL,KXWCTOTAL-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24BIHQAT-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,81792.48
KXWCTOTAL,KXWCTOTAL-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24BIHQAT-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,22452.92
KXWCTOTAL,KXWCTOTAL-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24BIHQAT-4,Over 3.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,373209.35
KXWCTOTAL,KXWCTOTAL-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24BIHQAT-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,1082231.31
KXWCTOTAL,KXWCTOTAL-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Total Goals,2026-06-24T23:00:00+00:00,2026-06-24T21:00:00+00:00,KXWCTOTAL-26JUN24BIHQAT-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,491100.94
KXWCTOTAL,KXWCTOTAL-26JUN23COLCOD,Colombia vs Congo DR: Total Goals,2026-06-24T06:00:00+00:00,2026-06-24T04:00:00+00:00,KXWCTOTAL-26JUN23COLCOD-1,Over 0.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,536405.75
KXWCTOTAL,KXWCTOTAL-26JUN23COLCOD,Colombia vs Congo DR: Total Goals,2026-06-24T06:00:00+00:00,2026-06-24T04:00:00+00:00,KXWCTOTAL-26JUN23COLCOD-2,Over 1.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,2015618.23
KXWCTOTAL,KXWCTOTAL-26JUN23COLCOD,Colombia vs Congo DR: Total Goals,2026-06-24T06:00:00+00:00,2026-06-24T04:00:00+00:00,KXWCTOTAL-26JUN23COLCOD-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,917894.05
KXWCTOTAL,KXWCTOTAL-26JUN23COLCOD,Colombia vs Congo DR: Total Goals,2026-06-24T06:00:00+00:00,2026-06-24T04:00:00+00:00,KXWCTOTAL-26JUN23COLCOD-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,223924.04
KXWCTOTAL,KXWCTOTAL-26JUN23COLCOD,Colombia vs Congo DR: Total Goals,2026-06-24T06:00:00+00:00,2026-06-24T04:00:00+00:00,KXWCTOTAL-26JUN23COLCOD-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,11966.64
KXWCTOTAL,KXWCTOTAL-26JUN23COLCOD,Colombia vs Congo DR: Total Goals,2026-06-24T06:00:00+00:00,2026-06-24T04:00:00+00:00,KXWCTOTAL-26JUN23COLCOD-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,301.09
KXWCTOTAL,KXWCTOTAL-26JUN23PANCRO,Panama vs Croatia: Total Goals,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,KXWCTOTAL-26JUN23PANCRO-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,180699.69
KXWCTOTAL,KXWCTOTAL-26JUN23PANCRO,Panama vs Croatia: Total Goals,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,KXWCTOTAL-26JUN23PANCRO-2,Over 1.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,1686564.60
KXWCTOTAL,KXWCTOTAL-26JUN23PANCRO,Panama vs Croatia: Total Goals,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,KXWCTOTAL-26JUN23PANCRO-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,1380955.41
KXWCTOTAL,KXWCTOTAL-26JUN23PANCRO,Panama vs Croatia: Total Goals,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,KXWCTOTAL-26JUN23PANCRO-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,306414.66
KXWCTOTAL,KXWCTOTAL-26JUN23PANCRO,Panama vs Croatia: Total Goals,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,KXWCTOTAL-26JUN23PANCRO-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,74056.00
KXWCTOTAL,KXWCTOTAL-26JUN23PANCRO,Panama vs Croatia: Total Goals,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,KXWCTOTAL-26JUN23PANCRO-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,32708.91
KXWCTOTAL,KXWCTOTAL-26JUN23ENGGHA,England vs Ghana: Total Goals,2026-06-24T00:00:00+00:00,2026-06-23T22:00:00+00:00,KXWCTOTAL-26JUN23ENGGHA-1,Over 0.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,1122891.37
KXWCTOTAL,KXWCTOTAL-26JUN23ENGGHA,England vs Ghana: Total Goals,2026-06-24T00:00:00+00:00,2026-06-23T22:00:00+00:00,KXWCTOTAL-26JUN23ENGGHA-2,Over 1.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,1052717.22
KXWCTOTAL,KXWCTOTAL-26JUN23ENGGHA,England vs Ghana: Total Goals,2026-06-24T00:00:00+00:00,2026-06-23T22:00:00+00:00,KXWCTOTAL-26JUN23ENGGHA-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,409662.05
KXWCTOTAL,KXWCTOTAL-26JUN23ENGGHA,England vs Ghana: Total Goals,2026-06-24T00:00:00+00:00,2026-06-23T22:00:00+00:00,KXWCTOTAL-26JUN23ENGGHA-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,107371.04
KXWCTOTAL,KXWCTOTAL-26JUN23ENGGHA,England vs Ghana: Total Goals,2026-06-24T00:00:00+00:00,2026-06-23T22:00:00+00:00,KXWCTOTAL-26JUN23ENGGHA-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,25504.20
KXWCTOTAL,KXWCTOTAL-26JUN23ENGGHA,England vs Ghana: Total Goals,2026-06-24T00:00:00+00:00,2026-06-23T22:00:00+00:00,KXWCTOTAL-26JUN23ENGGHA-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,3437.34
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-1,Over 0.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,22872.99
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,78073.11
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,18135.89
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-4,Over 3.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,260507.25
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-5,Over 4.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,1225516.77
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-6,Over 5.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,1289929.57
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-7,Over 6.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,120889.54
KXWCTOTAL,KXWCTOTAL-26JUN23PORUZB,Portugal vs Uzbekistan: Total Goals,2026-06-23T21:00:00+00:00,2026-06-23T19:00:00+00:00,KXWCTOTAL-26JUN23PORUZB-8,Over 7.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,47321.69
